consumption_id,icp_id,retailer_id,price_category_code,region,billing_month,charge_at_2025_rates,charge_at_2026_rates,price_change_impact,price_change_impact_pct,analysis_basis
ICP000001-202604,ICP000001,RET002,URES,Selwyn,2026-04,59.00939,67.40923,8.39984,14.23,Same quantities and categories; price schedule changed only
ICP000460-202605,ICP000460,RET001,RES,Christchurch Urban,2026-05,71.9981,82.43646,10.43836,14.5,Same quantities and categories; price schedule changed only
ICP000461-202605,ICP000461,RET001,RES,Selwyn,2026-05,42.05485,49.35663,7.30178,17.36,Same quantities and categories; price schedule changed only
ICP000462-202605,ICP000462,RET002,RES,Selwyn,2026-05,57.75906,66.63358,8.87452,15.36,Same quantities and categories; price schedule changed only
ICP000463-202605,ICP000463,RET003,RES,Christchurch Urban,2026-05,65.10734,74.70771,9.60037,14.75,Same quantities and categories; price schedule changed only
ICP000464-202605,ICP000464,RET005,RSC,Christchurch Urban,2026-05,70.52033,78.82608,8.30575,11.78,Same quantities and categories; price schedule changed only
ICP000465-202605,ICP000465,RET001,RES,Christchurch Urban,2026-05,60.4809,69.89317,9.41228,15.56,Same quantities and categories; price schedule changed only
ICP000466-202605,ICP000466,RET001,RES,Christchurch Urban,2026-05,66.57464,76.41929,9.84465,14.79,Same quantities and categories; price schedule changed only
ICP000467-202605,ICP000467,RET001,RES,Christchurch Urban,2026-05,52.88869,61.35322,8.46453,16.0,Same quantities and categories; price schedule changed only
ICP000468-202605,ICP000468,RET001,RES,Christchurch Urban,2026-05,88.04641,100.14503,12.09862,13.74,Same quantities and categories; price schedule changed only
ICP000469-202605,ICP000469,RET005,RSC,Selwyn,2026-05,93.2943,103.85026,10.55596,11.31,Same quantities and categories; price schedule changed only
ICP000470-202605,ICP000470,RET002,URES,Christchurch Urban,2026-05,64.07121,73.21423,9.14302,14.27,Same quantities and categories; price schedule changed only
ICP000471-202605,ICP000471,RET001,RSU,Selwyn,2026-05,81.18467,90.10602,8.92136,10.99,Same quantities and categories; price schedule changed only
ICP000472-202605,ICP000472,RET001,RES,Christchurch Urban,2026-05,70.1566,80.35292,10.19632,14.53,Same quantities and categories; price schedule changed only
ICP000473-202605,ICP000473,RET001,RES,Christchurch Urban,2026-05,69.61937,79.95811,10.33874,14.85,Same quantities and categories; price schedule changed only
ICP000474-202605,ICP000474,RET005,RSC,Christchurch Urban,2026-05,63.14394,70.43078,7.28683,11.54,Same quantities and categories; price schedule changed only
ICP000475-202605,ICP000475,RET002,RES,Christchurch Urban,2026-05,90.12421,102.37809,12.25388,13.6,Same quantities and categories; price schedule changed only
ICP000476-202605,ICP000476,RET003,RES,Christchurch Urban,2026-05,55.14947,63.92168,8.7722,15.91,Same quantities and categories; price schedule changed only
ICP000477-202605,ICP000477,RET003,RES,Christchurch Urban,2026-05,52.44642,60.93606,8.48963,16.19,Same quantities and categories; price schedule changed only
ICP000478-202605,ICP000478,RET002,URES,Central Canterbury Rural,2026-05,54.3096,62.3849,8.0753,14.87,Same quantities and categories; price schedule changed only
ICP000479-202605,ICP000479,RET002,RSC,Christchurch Urban,2026-05,72.50573,81.3099,8.80418,12.14,Same quantities and categories; price schedule changed only
ICP000480-202605,ICP000480,RET003,RES,Christchurch Urban,2026-05,85.03438,97.13585,12.10147,14.23,Same quantities and categories; price schedule changed only
ICP000481-202605,ICP000481,RET003,URES,Christchurch Urban,2026-05,64.27394,73.51452,9.24058,14.38,Same quantities and categories; price schedule changed only
ICP000482-202605,ICP000482,RET003,RES,Selwyn,2026-05,54.81336,63.42207,8.60871,15.71,Same quantities and categories; price schedule changed only
ICP000483-202605,ICP000483,RET003,RES,Christchurch Urban,2026-05,40.50489,47.50157,6.99668,17.27,Same quantities and categories; price schedule changed only
ICP000484-202605,ICP000484,RET004,RES,Christchurch Urban,2026-05,56.16245,64.91486,8.75241,15.58,Same quantities and categories; price schedule changed only
ICP000485-202605,ICP000485,RET001,RSC,Selwyn,2026-05,124.13273,138.90405,14.77132,11.9,Same quantities and categories; price schedule changed only
ICP000486-202605,ICP000486,RET001,RES,Christchurch Urban,2026-05,64.96593,74.51574,9.54981,14.7,Same quantities and categories; price schedule changed only
ICP000487-202605,ICP000487,RET003,RES,Selwyn,2026-05,48.63016,56.52484,7.89469,16.23,Same quantities and categories; price schedule changed only
ICP000488-202605,ICP000488,RET003,RES,Selwyn,2026-05,53.53555,61.97759,8.44204,15.77,Same quantities and categories; price schedule changed only
ICP000489-202605,ICP000489,RET003,URES,Selwyn,2026-05,78.4821,89.13013,10.64803,13.57,Same quantities and categories; price schedule changed only
ICP000490-202605,ICP000490,RET004,RSC,Christchurch Urban,2026-05,105.43432,117.98321,12.54889,11.9,Same quantities and categories; price schedule changed only
ICP000491-202605,ICP000491,RET002,RSC,Christchurch Urban,2026-05,86.3084,96.44546,10.13706,11.75,Same quantities and categories; price schedule changed only
ICP000492-202605,ICP000492,RET005,RES,Christchurch Urban,2026-05,47.9349,55.69054,7.75564,16.18,Same quantities and categories; price schedule changed only
ICP000493-202605,ICP000493,RET001,RES,Central Canterbury Rural,2026-05,50.92663,59.2896,8.36297,16.42,Same quantities and categories; price schedule changed only
ICP000494-202605,ICP000494,RET002,RES,Christchurch Urban,2026-05,68.21079,78.24491,10.03412,14.71,Same quantities and categories; price schedule changed only
ICP000495-202605,ICP000495,RET001,RES,Christchurch Urban,2026-05,79.17374,90.25796,11.08422,14.0,Same quantities and categories; price schedule changed only
ICP000496-202605,ICP000496,RET001,RSC,Christchurch Urban,2026-05,80.78512,90.49317,9.70805,12.02,Same quantities and categories; price schedule changed only
ICP000497-202605,ICP000497,RET003,RES,Christchurch Urban,2026-05,47.00211,54.89018,7.88806,16.78,Same quantities and categories; price schedule changed only
ICP000498-202605,ICP000498,RET004,RES,Selwyn,2026-05,66.44437,76.54782,10.10345,15.21,Same quantities and categories; price schedule changed only
ICP000499-202605,ICP000499,RET001,RES,Christchurch Urban,2026-05,61.50283,70.76491,9.26208,15.06,Same quantities and categories; price schedule changed only
ICP000500-202605,ICP000500,RET002,RES,Christchurch Urban,2026-05,48.30701,56.54504,8.23803,17.05,Same quantities and categories; price schedule changed only
