consumption_id,icp_id,retailer_id,price_category_code,region,billing_month,billing_period_start,billing_period_end,icp_days,price_year,expected_delivery_charge_unrounded,component_count,expected_delivery_charge,data_origin,system_billed_amount_unrounded,system_billed_amount,system_line_count,detected_issue_type,billing_variance_unrounded,billing_variance,absolute_variance,variance_direction,validation_status,total_kwh
ICP000057-202603,ICP000057,RET001,RES,Christchurch Urban,2026-03,2026-03-01,2026-03-31,31,2025,66.78031232,6,66.78,Calculated reconciliation,66.78031232,66.78,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,571.509
ICP000058-202603,ICP000058,RET003,RES,Selwyn,2026-03,2026-03-01,2026-03-31,31,2025,45.87371288999999,6,45.87,Calculated reconciliation,45.87371288999999,45.87,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,349.616
ICP000059-202603,ICP000059,RET002,RES,Christchurch Urban,2026-03,2026-03-01,2026-03-31,31,2025,51.02582588,6,51.03,Calculated reconciliation,51.02582588,51.03,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,445.151
ICP000060-202603,ICP000060,RET002,RES,Christchurch Urban,2026-03,2026-03-01,2026-03-31,31,2025,50.42326894999999,6,50.42,Calculated reconciliation,50.42326894999999,50.42,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,477.6
ICP000061-202603,ICP000061,RET001,RES,Christchurch Urban,2026-03,2026-03-01,2026-03-31,31,2025,86.05868559,6,86.06,Calculated reconciliation,86.05868559,86.06,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,751.005
ICP000062-202603,ICP000062,RET002,RES,Christchurch Urban,2026-03,2026-03-01,2026-03-31,31,2025,52.30176643,6,52.3,Calculated reconciliation,52.30176643,52.3,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,451.97
ICP000063-202603,ICP000063,RET002,RSC,Christchurch Urban,2026-03,2026-03-01,2026-03-31,31,2025,117.39996044,6,117.4,Calculated reconciliation,117.39996044,117.4,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,1804.925
ICP000064-202603,ICP000064,RET002,RES,Central Canterbury Rural,2026-03,2026-03-01,2026-03-31,31,2025,54.54480587,6,54.54,Calculated reconciliation,54.54480587,54.54,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,600.347
ICP000065-202603,ICP000065,RET001,RES,Christchurch Urban,2026-03,2026-03-01,2026-03-31,31,2025,57.20140953999999,6,57.2,Calculated reconciliation,57.20140953999999,57.2,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,632.326
ICP000066-202603,ICP000066,RET002,RSC,Christchurch Urban,2026-03,2026-03-01,2026-03-31,31,2025,93.96959023,6,93.97,Calculated reconciliation,93.96959023,93.97,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,949.03
ICP000067-202603,ICP000067,RET004,RES,Christchurch Urban,2026-03,2026-03-01,2026-03-31,31,2025,43.18430443,6,43.18,Calculated reconciliation,43.18430443,43.18,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,463.421
ICP000068-202603,ICP000068,RET004,RES,Christchurch Urban,2026-03,2026-03-01,2026-03-31,31,2025,45.17769439,6,45.18,Calculated reconciliation,45.17769439,45.18,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,406.905
ICP000069-202603,ICP000069,RET001,RES,Christchurch Urban,2026-03,2026-03-01,2026-03-31,31,2025,65.89747265999999,6,65.9,Calculated reconciliation,65.89747265999999,65.9,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,524.125
ICP000070-202603,ICP000070,RET001,RES,Christchurch Urban,2026-03,2026-03-01,2026-03-31,31,2025,63.6198462,6,63.62,Calculated reconciliation,63.6198462,63.62,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,527.6
ICP000071-202603,ICP000071,RET002,RES,Christchurch Urban,2026-03,2026-03-01,2026-03-31,31,2025,59.091810409999994,6,59.09,Calculated reconciliation,59.091810409999994,59.09,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,578.995
ICP000072-202603,ICP000072,RET004,RSC,Christchurch Urban,2026-03,2026-03-01,2026-03-31,31,2025,58.75980816999999,6,58.76,Calculated reconciliation,58.75980816999999,58.76,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,483.264
ICP000073-202603,ICP000073,RET002,RSC,Central Canterbury Rural,2026-03,2026-03-01,2026-03-31,31,2025,68.65806046,6,68.66,Calculated reconciliation,68.65806046,68.66,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,638.538
ICP000074-202603,ICP000074,RET003,RES,Christchurch Urban,2026-03,2026-03-01,2026-03-31,31,2025,51.465089719999995,6,51.47,Calculated reconciliation,51.465089719999995,51.47,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,424.798
ICP000075-202603,ICP000075,RET003,RES,Christchurch Urban,2026-03,2026-03-01,2026-03-31,31,2025,46.03250959,6,46.03,Calculated reconciliation,46.03250959,46.03,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,463.409
ICP000076-202603,ICP000076,RET003,RSC,Christchurch Urban,2026-03,2026-03-01,2026-03-31,31,2025,66.25125571,6,66.25,Calculated reconciliation,66.25125571,66.25,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,697.904
ICP000077-202603,ICP000077,RET002,RES,Central Canterbury Rural,2026-03,2026-03-01,2026-03-31,31,2025,64.15880066999999,6,64.16,Calculated reconciliation,64.15880066999999,64.16,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,573.539
ICP000078-202603,ICP000078,RET003,RES,Christchurch Urban,2026-03,2026-03-01,2026-03-31,31,2025,65.34816826000001,6,65.35,Calculated reconciliation,65.34816826000001,65.35,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,524.853
ICP000079-202603,ICP000079,RET002,RES,Christchurch Urban,2026-03,2026-03-01,2026-03-31,31,2025,43.55856607,6,43.56,Calculated reconciliation,43.55856607,43.56,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,484.309
ICP000080-202603,ICP000080,RET001,RES,Christchurch Urban,2026-03,2026-03-01,2026-03-31,31,2025,44.00816598,6,44.01,Calculated reconciliation,44.00816598,44.01,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,308.188
ICP000081-202603,ICP000081,RET003,RSU,Christchurch Urban,2026-03,2026-03-01,2026-03-31,31,2025,76.3270469,6,76.33,Calculated reconciliation,76.3270469,76.33,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,931.506
ICP000082-202603,ICP000082,RET003,RES,Christchurch Urban,2026-03,2026-03-01,2026-03-31,31,2025,63.39462921,6,63.39,Calculated reconciliation,63.39462921,63.39,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,678.623
ICP000083-202603,ICP000083,RET003,RES,Selwyn,2026-03,2026-03-01,2026-03-31,31,2025,36.81111782,6,36.81,Calculated reconciliation,36.81111782,36.81,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,320.123
ICP000084-202603,ICP000084,RET004,RSC,Christchurch Urban,2026-03,2026-03-01,2026-03-31,31,2025,70.26694192,6,70.27,Calculated reconciliation,70.26694192,70.27,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,686.309
ICP000085-202603,ICP000085,RET001,RES,Christchurch Urban,2026-03,2026-03-01,2026-03-31,31,2025,42.80832711,6,42.81,Calculated reconciliation,42.80832711,42.81,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,329.625
ICP000086-202603,ICP000086,RET004,RES,Christchurch Urban,2026-03,2026-03-01,2026-03-31,31,2025,70.90865975,6,70.91,Calculated reconciliation,70.90865975,70.91,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,631.922
ICP000087-202603,ICP000087,RET001,RES,Christchurch Urban,2026-03,2026-03-01,2026-03-31,31,2025,64.61533202000001,6,64.62,Calculated reconciliation,64.61533202000001,64.62,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,771.055
ICP000088-202603,ICP000088,RET001,RES,Christchurch Urban,2026-03,2026-03-01,2026-03-31,31,2025,55.48557803,6,55.49,Calculated reconciliation,55.48557803,55.49,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,509.295
ICP000089-202603,ICP000089,RET004,RES,Christchurch Urban,2026-03,2026-03-01,2026-03-31,31,2025,57.9362755,6,57.94,Calculated reconciliation,57.9362755,57.94,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,543.652
ICP000090-202603,ICP000090,RET002,RES,Christchurch Urban,2026-03,2026-03-01,2026-03-31,31,2025,64.00575029,6,64.01,Calculated reconciliation,64.00575029,64.01,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,704.107
ICP000091-202603,ICP000091,RET004,RES,Christchurch Urban,2026-03,2026-03-01,2026-03-31,31,2025,49.20102229,6,49.2,Calculated reconciliation,49.20102229,49.2,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,530.866
ICP000092-202603,ICP000092,RET001,RES,Christchurch Urban,2026-03,2026-03-01,2026-03-31,31,2025,58.4940782,6,58.49,Calculated reconciliation,58.4940782,58.49,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,554.929
ICP000093-202603,ICP000093,RET005,RES,Christchurch Urban,2026-03,2026-03-01,2026-03-31,31,2025,40.94631957,6,40.95,Calculated reconciliation,40.94631957,40.95,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,309.003
ICP000094-202603,ICP000094,RET005,RES,Christchurch Urban,2026-03,2026-03-01,2026-03-31,31,2025,51.94857663,6,51.95,Calculated reconciliation,51.94857663,51.95,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,541.125
ICP000095-202603,ICP000095,RET001,RES,Central Canterbury Rural,2026-03,2026-03-01,2026-03-31,31,2025,87.94344928,6,87.94,Calculated reconciliation,87.94344928,87.94,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,793.342
ICP000096-202603,ICP000096,RET002,URES,Christchurch Urban,2026-03,2026-03-01,2026-03-31,31,2025,78.53591363,6,78.54,Calculated reconciliation,78.53591363,78.54,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,809.511
ICP000097-202603,ICP000097,RET001,RES,Christchurch Urban,2026-03,2026-03-01,2026-03-31,31,2025,67.44374791999999,6,67.44,Calculated reconciliation,67.44374791999999,67.44,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,606.311
ICP000098-202603,ICP000098,RET005,RES,Christchurch Urban,2026-03,2026-03-01,2026-03-31,31,2025,51.10626266999999,6,51.11,Calculated reconciliation,51.10626266999999,51.11,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,563.791
ICP000099-202603,ICP000099,RET003,RSC,Selwyn,2026-03,2026-03-01,2026-03-31,31,2025,103.99669044,6,104.0,Calculated reconciliation,103.99669044,104.0,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,1045.155
ICP000100-202603,ICP000100,RET003,RSC,Central Canterbury Rural,2026-03,2026-03-01,2026-03-31,31,2025,77.71302119999999,6,77.71,Calculated reconciliation,77.71302119999999,77.71,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,960.267
ICP000101-202603,ICP000101,RET003,RES,Christchurch Urban,2026-03,2026-03-01,2026-03-31,31,2025,77.88812659,6,77.89,Calculated reconciliation,77.88812659,77.89,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,837.936
ICP000102-202603,ICP000102,RET001,RSC,Christchurch Urban,2026-03,2026-03-01,2026-03-31,31,2025,78.12660494999999,6,78.13,Calculated reconciliation,78.12660494999999,78.13,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,1025.705
ICP000103-202603,ICP000103,RET002,RSC,Christchurch Urban,2026-03,2026-03-01,2026-03-31,31,2025,75.90607643999999,6,75.91,Calculated reconciliation,75.90607643999999,75.91,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,799.342
ICP000104-202603,ICP000104,RET005,RSC,Christchurch Urban,2026-03,2026-03-01,2026-03-31,31,2025,64.59118443999999,6,64.59,Calculated reconciliation,64.59118443999999,64.59,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,574.201
ICP000105-202603,ICP000105,RET001,RES,Christchurch Urban,2026-03,2026-03-01,2026-03-31,31,2025,60.99480457,6,60.99,Calculated reconciliation,60.99480457,60.99,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,557.591
ICP000106-202603,ICP000106,RET001,RES,Christchurch Urban,2026-03,2026-03-01,2026-03-31,31,2025,52.97459359,6,52.97,Calculated reconciliation,52.97459359,52.97,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,450.489
ICP000107-202603,ICP000107,RET004,URES,Christchurch Urban,2026-03,2026-03-01,2026-03-31,31,2025,58.72825175,6,58.73,Calculated reconciliation,58.72825175,58.73,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,387.797
ICP000108-202603,ICP000108,RET001,RES,Christchurch Urban,2026-03,2026-03-01,2026-03-31,31,2025,39.20463223,6,39.2,Calculated reconciliation,39.20463223,39.2,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,371.701
ICP000109-202603,ICP000109,RET001,RSC,Selwyn,2026-03,2026-03-01,2026-03-31,31,2025,53.664910109999994,6,53.66,Calculated reconciliation,53.664910109999994,53.66,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,431.571
ICP000110-202603,ICP000110,RET002,RES,Christchurch Urban,2026-03,2026-03-01,2026-03-31,31,2025,56.08831882,6,56.09,Calculated reconciliation,56.08831882,56.09,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,618.375
ICP000111-202603,ICP000111,RET002,RES,Christchurch Urban,2026-03,2026-03-01,2026-03-31,31,2025,48.32471156,6,48.32,Calculated reconciliation,48.32471156,48.32,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,333.884
ICP000112-202603,ICP000112,RET003,RSU,Christchurch Urban,2026-03,2026-03-01,2026-03-31,31,2025,81.47856273000001,6,81.48,Calculated reconciliation,81.47856273000001,81.48,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,693.241
ICP000113-202603,ICP000113,RET001,RES,Christchurch Urban,2026-03,2026-03-01,2026-03-31,31,2025,48.15950884,6,48.16,Calculated reconciliation,48.15950884,48.16,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,446.853
ICP000114-202603,ICP000114,RET001,RES,Christchurch Urban,2026-03,2026-03-01,2026-03-31,31,2025,63.10680004,6,63.11,Calculated reconciliation,63.10680004,63.11,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,652.595
ICP000115-202603,ICP000115,RET004,RES,Christchurch Urban,2026-03,2026-03-01,2026-03-31,31,2025,53.0472493,6,53.05,Calculated reconciliation,53.0472493,53.05,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,653.27
ICP000116-202603,ICP000116,RET002,RES,Christchurch Urban,2026-03,2026-03-01,2026-03-31,31,2025,45.44997157,6,45.45,Calculated reconciliation,45.44997157,45.45,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,493.956
ICP000117-202603,ICP000117,RET001,RES,Christchurch Urban,2026-03,2026-03-01,2026-03-31,31,2025,57.00084605,6,57.0,Calculated reconciliation,57.00084605,57.0,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,585.262
ICP000118-202603,ICP000118,RET003,RES,Christchurch Urban,2026-03,2026-03-01,2026-03-31,31,2025,113.57085291,6,113.57,Calculated reconciliation,113.57085291,113.57,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,1215.806
ICP000119-202603,ICP000119,RET004,RES,Selwyn,2026-03,2026-03-01,2026-03-31,31,2025,43.64642928,6,43.65,Calculated reconciliation,43.64642928,43.65,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,449.095
ICP000120-202603,ICP000120,RET004,RES,Selwyn,2026-03,2026-03-01,2026-03-31,31,2025,72.22687311,6,72.23,Calculated reconciliation,72.22687311,72.23,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,702.608
ICP000121-202603,ICP000121,RET002,RES,Christchurch Urban,2026-03,2026-03-01,2026-03-31,31,2025,61.9232887,6,61.92,Calculated reconciliation,61.9232887,61.92,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,533.833
ICP000122-202603,ICP000122,RET005,RES,Selwyn,2026-03,2026-03-01,2026-03-31,31,2025,42.40460354,6,42.4,Calculated reconciliation,42.40460354,42.4,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,366.275
ICP000123-202603,ICP000123,RET005,RSU,Christchurch Urban,2026-03,2026-03-01,2026-03-31,31,2025,75.03710568000001,6,75.04,Calculated reconciliation,75.03710568000001,75.04,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,735.294
ICP000124-202603,ICP000124,RET004,RES,Central Canterbury Rural,2026-03,2026-03-01,2026-03-31,31,2025,56.52916267999999,6,56.53,Calculated reconciliation,56.52916267999999,56.53,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,556.663
ICP000125-202603,ICP000125,RET001,RES,Christchurch Urban,2026-03,2026-03-01,2026-03-31,31,2025,53.0360275,6,53.04,Calculated reconciliation,53.0360275,53.04,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,413.263
ICP000126-202603,ICP000126,RET001,RES,Christchurch Urban,2026-03,2026-03-01,2026-03-31,31,2025,44.28726632,6,44.29,Calculated reconciliation,44.28726632,44.29,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,427.907
ICP000127-202603,ICP000127,RET001,RSU,Christchurch Urban,2026-03,2026-03-01,2026-03-31,31,2025,99.23073841,6,99.23,Calculated reconciliation,99.23073841,99.23,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,891.541
ICP000128-202603,ICP000128,RET001,RES,Christchurch Urban,2026-03,2026-03-01,2026-03-31,31,2025,49.35330854,6,49.35,Calculated reconciliation,49.35330854,49.35,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,397.377
ICP000129-202603,ICP000129,RET002,RES,Selwyn,2026-03,2026-03-01,2026-03-31,31,2025,68.15638170999999,6,68.16,Calculated reconciliation,68.15638170999999,68.16,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,566.1
ICP000130-202603,ICP000130,RET001,RSU,Christchurch Urban,2026-03,2026-03-01,2026-03-31,31,2025,84.33443574,6,84.33,Calculated reconciliation,84.33443574,84.33,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,1181.092
ICP000131-202603,ICP000131,RET001,RSC,Christchurch Urban,2026-03,2026-03-01,2026-03-31,31,2025,76.17317715,6,76.17,Calculated reconciliation,76.17317715,76.17,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,639.677
ICP000132-202603,ICP000132,RET002,RES,Christchurch Urban,2026-03,2026-03-01,2026-03-31,31,2025,65.69491247,6,65.69,Calculated reconciliation,65.69491247,65.69,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,770.473
ICP000133-202603,ICP000133,RET002,RES,Christchurch Urban,2026-03,2026-03-01,2026-03-31,31,2025,62.64200312,6,62.64,Calculated reconciliation,62.64200312,62.64,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,505.925
ICP000134-202603,ICP000134,RET004,RES,Selwyn,2026-03,2026-03-01,2026-03-31,31,2025,66.9552593,6,66.96,Calculated reconciliation,66.9552593,66.96,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,631.772
ICP000135-202603,ICP000135,RET001,RSC,Central Canterbury Rural,2026-03,2026-03-01,2026-03-31,31,2025,89.86828523999999,6,89.87,Calculated reconciliation,89.86828523999999,89.87,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,1029.576
ICP000136-202603,ICP000136,RET001,URES,Christchurch Urban,2026-03,2026-03-01,2026-03-31,31,2025,49.03235487,6,49.03,Calculated reconciliation,49.03235487,49.03,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,372.133
ICP000137-202603,ICP000137,RET004,RES,Christchurch Urban,2026-03,2026-03-01,2026-03-31,31,2025,41.07617536,6,41.08,Calculated reconciliation,41.07617536,41.08,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,309.476
ICP000138-202603,ICP000138,RET001,RES,Selwyn,2026-03,2026-03-01,2026-03-31,31,2025,49.65762884,6,49.66,Calculated reconciliation,49.65762884,49.66,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,396.872
ICP000139-202603,ICP000139,RET003,RES,Christchurch Urban,2026-03,2026-03-01,2026-03-31,31,2025,74.08673055,6,74.09,Calculated reconciliation,75.30233055,75.3,6,INCORRECT_ICP_DAYS,1.215599999999995,1.22,1.22,Overbilled,REVIEW,650.744
ICP000140-202603,ICP000140,RET002,URES,Christchurch Urban,2026-03,2026-03-01,2026-03-31,31,2025,67.82042907,6,67.82,Calculated reconciliation,67.82042907,67.82,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,591.228
ICP000141-202603,ICP000141,RET002,RES,Selwyn,2026-03,2026-03-01,2026-03-31,31,2025,84.0582795,6,84.06,Calculated reconciliation,84.0582795,84.06,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,823.74
ICP000142-202603,ICP000142,RET001,RES,Christchurch Urban,2026-03,2026-03-01,2026-03-31,31,2025,54.75669048,6,54.76,Calculated reconciliation,54.75669048,54.76,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,508.804
ICP000143-202603,ICP000143,RET002,RES,Christchurch Urban,2026-03,2026-03-01,2026-03-31,31,2025,72.36083488999999,6,72.36,Calculated reconciliation,72.36083488999999,72.36,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,569.566
ICP000144-202603,ICP000144,RET001,RSC,Christchurch Urban,2026-03,2026-03-01,2026-03-31,31,2025,102.34345347,6,102.34,Calculated reconciliation,102.34345347,102.34,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,1065.84
ICP000145-202603,ICP000145,RET004,RES,Christchurch Urban,2026-03,2026-03-01,2026-03-31,31,2025,42.11630157,6,42.12,Calculated reconciliation,42.11630157,42.12,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,473.923
ICP000146-202603,ICP000146,RET002,RES,Christchurch Urban,2026-03,2026-03-01,2026-03-31,31,2025,47.12341981,6,47.12,Calculated reconciliation,47.12341981,47.12,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,455.829
ICP000147-202603,ICP000147,RET003,RSC,Christchurch Urban,2026-03,2026-03-01,2026-03-31,31,2025,102.80584962,6,102.81,Calculated reconciliation,102.80584962,102.81,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,1075.358
ICP000148-202603,ICP000148,RET005,URES,Selwyn,2026-03,2026-03-01,2026-03-31,31,2025,77.98975111,6,77.99,Calculated reconciliation,77.98975111,77.99,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,758.16
ICP000149-202603,ICP000149,RET001,RES,Christchurch Urban,2026-03,2026-03-01,2026-03-31,31,2025,41.84175603,6,41.84,Calculated reconciliation,41.84175603,41.84,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,383.422
ICP000150-202603,ICP000150,RET001,RES,Christchurch Urban,2026-03,2026-03-01,2026-03-31,31,2025,39.3078326,6,39.31,Calculated reconciliation,39.3078326,39.31,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,313.317
ICP000151-202603,ICP000151,RET003,RSC,Christchurch Urban,2026-03,2026-03-01,2026-03-31,31,2025,76.83175238,6,76.83,Calculated reconciliation,76.83175238,76.83,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,818.606
ICP000152-202603,ICP000152,RET002,RES,Selwyn,2026-03,2026-03-01,2026-03-31,31,2025,42.77971866,6,42.78,Calculated reconciliation,42.77971866,42.78,6,NO_ISSUE,0.0,0.0,0.0,No material variance,PASS,337.861
