consumption_id,icp_id,retailer_id,connection_group,control_type,price_category_code,region,billing_month,billing_period_start,billing_period_end,icp_days,component_name,quantity,quantity_unit,price_year,effective_from,effective_to,component_code,delivery_price,unit,price_effective_for_period,expected_charge_unrounded,expected_charge_display,data_origin
ICP000099-202603,ICP000099,RET003,Residential Standard User,Controlled,RSC,Selwyn,2026-03,2026-03-01,2026-03-31,31,Fixed Daily Charge,31.0,connection days,2025,2025-04-01,2026-03-31,RSCCFXD,1.0191,$/con/day,True,31.592099999999995,31.5921,Calculated from public prices and simulated quantities
ICP000099-202603,ICP000099,RET003,Residential Standard User,Controlled,RSC,Selwyn,2026-03,2026-03-01,2026-03-31,31,Off Peak,129.355,kWh,2025,2025-04-01,2026-03-31,RSCCOP,0.00582,$/kWh,True,0.7528460999999999,0.75285,Calculated from public prices and simulated quantities
ICP000099-202603,ICP000099,RET003,Residential Standard User,Controlled,RSC,Selwyn,2026-03,2026-03-01,2026-03-31,31,Peak,362.935,kWh,2025,2025-04-01,2026-03-31,RSCCP,0.12458,$/kWh,True,45.2144423,45.21444,Calculated from public prices and simulated quantities
ICP000099-202603,ICP000099,RET003,Residential Standard User,Controlled,RSC,Selwyn,2026-03,2026-03-01,2026-03-31,31,Shoulder,274.933,kWh,2025,2025-04-01,2026-03-31,RSCCSH,0.0726,$/kWh,True,19.9601358,19.96014,Calculated from public prices and simulated quantities
ICP000099-202603,ICP000099,RET003,Residential Standard User,Controlled,RSC,Selwyn,2026-03,2026-03-01,2026-03-31,31,Super Off Peak,69.596,kWh,2025,2025-04-01,2026-03-31,RSCCSOP,0.0,$/kWh,True,0.0,0.0,Calculated from public prices and simulated quantities
ICP000099-202603,ICP000099,RET003,Residential Standard User,Controlled,RSC,Selwyn,2026-03,2026-03-01,2026-03-31,31,Weekend,208.336,kWh,2025,2025-04-01,2026-03-31,RSCCWKD,0.03109,$/kWh,True,6.477166240000001,6.47717,Calculated from public prices and simulated quantities
ICP000100-202603,ICP000100,RET003,Residential Standard User,Controlled,RSC,Central Canterbury Rural,2026-03,2026-03-01,2026-03-31,31,Fixed Daily Charge,31.0,connection days,2025,2025-04-01,2026-03-31,RSCCFXD,1.0191,$/con/day,True,31.592099999999995,31.5921,Calculated from public prices and simulated quantities
ICP000100-202603,ICP000100,RET003,Residential Standard User,Controlled,RSC,Central Canterbury Rural,2026-03,2026-03-01,2026-03-31,31,Off Peak,155.703,kWh,2025,2025-04-01,2026-03-31,RSCCOP,0.00582,$/kWh,True,0.90619146,0.90619,Calculated from public prices and simulated quantities
ICP000100-202603,ICP000100,RET003,Residential Standard User,Controlled,RSC,Central Canterbury Rural,2026-03,2026-03-01,2026-03-31,31,Peak,117.877,kWh,2025,2025-04-01,2026-03-31,RSCCP,0.12458,$/kWh,True,14.685116659999998,14.68512,Calculated from public prices and simulated quantities
ICP000100-202603,ICP000100,RET003,Residential Standard User,Controlled,RSC,Central Canterbury Rural,2026-03,2026-03-01,2026-03-31,31,Shoulder,222.933,kWh,2025,2025-04-01,2026-03-31,RSCCSH,0.0726,$/kWh,True,16.184935799999998,16.18494,Calculated from public prices and simulated quantities
ICP000100-202603,ICP000100,RET003,Residential Standard User,Controlled,RSC,Central Canterbury Rural,2026-03,2026-03-01,2026-03-31,31,Super Off Peak,2.362,kWh,2025,2025-04-01,2026-03-31,RSCCSOP,0.0,$/kWh,True,0.0,0.0,Calculated from public prices and simulated quantities
ICP000100-202603,ICP000100,RET003,Residential Standard User,Controlled,RSC,Central Canterbury Rural,2026-03,2026-03-01,2026-03-31,31,Weekend,461.392,kWh,2025,2025-04-01,2026-03-31,RSCCWKD,0.03109,$/kWh,True,14.344677279999999,14.34468,Calculated from public prices and simulated quantities
ICP000101-202603,ICP000101,RET003,Residential Low User,Controlled,RES,Christchurch Urban,2026-03,2026-03-01,2026-03-31,31,Fixed Daily Charge,31.0,connection days,2025,2025-04-01,2026-03-31,RESCFXD,0.6078,$/con/day,True,18.8418,18.8418,Calculated from public prices and simulated quantities
ICP000101-202603,ICP000101,RET003,Residential Low User,Controlled,RES,Christchurch Urban,2026-03,2026-03-01,2026-03-31,31,Off Peak,115.866,kWh,2025,2025-04-01,2026-03-31,RESCOP,0.00721,$/kWh,True,0.83539386,0.83539,Calculated from public prices and simulated quantities
ICP000101-202603,ICP000101,RET003,Residential Low User,Controlled,RES,Christchurch Urban,2026-03,2026-03-01,2026-03-31,31,Peak,100.644,kWh,2025,2025-04-01,2026-03-31,RESCP,0.15611,$/kWh,True,15.71153484,15.71153,Calculated from public prices and simulated quantities
ICP000101-202603,ICP000101,RET003,Residential Low User,Controlled,RES,Christchurch Urban,2026-03,2026-03-01,2026-03-31,31,Shoulder,359.09,kWh,2025,2025-04-01,2026-03-31,RESCSH,0.09101,$/kWh,True,32.680780899999995,32.68078,Calculated from public prices and simulated quantities
ICP000101-202603,ICP000101,RET003,Residential Low User,Controlled,RES,Christchurch Urban,2026-03,2026-03-01,2026-03-31,31,Super Off Peak,11.413,kWh,2025,2025-04-01,2026-03-31,RESCSOP,0.0,$/kWh,True,0.0,0.0,Calculated from public prices and simulated quantities
ICP000101-202603,ICP000101,RET003,Residential Low User,Controlled,RES,Christchurch Urban,2026-03,2026-03-01,2026-03-31,31,Weekend,250.923,kWh,2025,2025-04-01,2026-03-31,RESCWKD,0.03913,$/kWh,True,9.818616989999999,9.81862,Calculated from public prices and simulated quantities
ICP000102-202603,ICP000102,RET001,Residential Standard User,Controlled,RSC,Christchurch Urban,2026-03,2026-03-01,2026-03-31,31,Fixed Daily Charge,31.0,connection days,2025,2025-04-01,2026-03-31,RSCCFXD,1.0191,$/con/day,True,31.592099999999995,31.5921,Calculated from public prices and simulated quantities
ICP000102-202603,ICP000102,RET001,Residential Standard User,Controlled,RSC,Christchurch Urban,2026-03,2026-03-01,2026-03-31,31,Off Peak,340.7,kWh,2025,2025-04-01,2026-03-31,RSCCOP,0.00582,$/kWh,True,1.9828739999999998,1.98287,Calculated from public prices and simulated quantities
ICP000102-202603,ICP000102,RET001,Residential Standard User,Controlled,RSC,Christchurch Urban,2026-03,2026-03-01,2026-03-31,31,Peak,207.268,kWh,2025,2025-04-01,2026-03-31,RSCCP,0.12458,$/kWh,True,25.82144744,25.82145,Calculated from public prices and simulated quantities
ICP000102-202603,ICP000102,RET001,Residential Standard User,Controlled,RSC,Christchurch Urban,2026-03,2026-03-01,2026-03-31,31,Shoulder,134.831,kWh,2025,2025-04-01,2026-03-31,RSCCSH,0.0726,$/kWh,True,9.7887306,9.78873,Calculated from public prices and simulated quantities
ICP000102-202603,ICP000102,RET001,Residential Standard User,Controlled,RSC,Christchurch Urban,2026-03,2026-03-01,2026-03-31,31,Super Off Peak,55.307,kWh,2025,2025-04-01,2026-03-31,RSCCSOP,0.0,$/kWh,True,0.0,0.0,Calculated from public prices and simulated quantities
ICP000102-202603,ICP000102,RET001,Residential Standard User,Controlled,RSC,Christchurch Urban,2026-03,2026-03-01,2026-03-31,31,Weekend,287.599,kWh,2025,2025-04-01,2026-03-31,RSCCWKD,0.03109,$/kWh,True,8.941452909999999,8.94145,Calculated from public prices and simulated quantities
ICP000103-202603,ICP000103,RET002,Residential Standard User,Controlled,RSC,Christchurch Urban,2026-03,2026-03-01,2026-03-31,31,Fixed Daily Charge,31.0,connection days,2025,2025-04-01,2026-03-31,RSCCFXD,1.0191,$/con/day,True,31.592099999999995,31.5921,Calculated from public prices and simulated quantities
ICP000103-202603,ICP000103,RET002,Residential Standard User,Controlled,RSC,Christchurch Urban,2026-03,2026-03-01,2026-03-31,31,Off Peak,94.77,kWh,2025,2025-04-01,2026-03-31,RSCCOP,0.00582,$/kWh,True,0.5515614,0.55156,Calculated from public prices and simulated quantities
ICP000103-202603,ICP000103,RET002,Residential Standard User,Controlled,RSC,Christchurch Urban,2026-03,2026-03-01,2026-03-31,31,Peak,122.1,kWh,2025,2025-04-01,2026-03-31,RSCCP,0.12458,$/kWh,True,15.211217999999999,15.21122,Calculated from public prices and simulated quantities
ICP000103-202603,ICP000103,RET002,Residential Standard User,Controlled,RSC,Christchurch Urban,2026-03,2026-03-01,2026-03-31,31,Shoulder,270.048,kWh,2025,2025-04-01,2026-03-31,RSCCSH,0.0726,$/kWh,True,19.6054848,19.60548,Calculated from public prices and simulated quantities
ICP000103-202603,ICP000103,RET002,Residential Standard User,Controlled,RSC,Christchurch Urban,2026-03,2026-03-01,2026-03-31,31,Super Off Peak,24.688,kWh,2025,2025-04-01,2026-03-31,RSCCSOP,0.0,$/kWh,True,0.0,0.0,Calculated from public prices and simulated quantities
ICP000103-202603,ICP000103,RET002,Residential Standard User,Controlled,RSC,Christchurch Urban,2026-03,2026-03-01,2026-03-31,31,Weekend,287.736,kWh,2025,2025-04-01,2026-03-31,RSCCWKD,0.03109,$/kWh,True,8.945712239999999,8.94571,Calculated from public prices and simulated quantities
ICP000104-202603,ICP000104,RET005,Residential Standard User,Controlled,RSC,Christchurch Urban,2026-03,2026-03-01,2026-03-31,31,Fixed Daily Charge,31.0,connection days,2025,2025-04-01,2026-03-31,RSCCFXD,1.0191,$/con/day,True,31.592099999999995,31.5921,Calculated from public prices and simulated quantities
ICP000104-202603,ICP000104,RET005,Residential Standard User,Controlled,RSC,Christchurch Urban,2026-03,2026-03-01,2026-03-31,31,Off Peak,87.297,kWh,2025,2025-04-01,2026-03-31,RSCCOP,0.00582,$/kWh,True,0.5080685399999999,0.50807,Calculated from public prices and simulated quantities
ICP000104-202603,ICP000104,RET005,Residential Standard User,Controlled,RSC,Christchurch Urban,2026-03,2026-03-01,2026-03-31,31,Peak,116.992,kWh,2025,2025-04-01,2026-03-31,RSCCP,0.12458,$/kWh,True,14.57486336,14.57486,Calculated from public prices and simulated quantities
ICP000104-202603,ICP000104,RET005,Residential Standard User,Controlled,RSC,Christchurch Urban,2026-03,2026-03-01,2026-03-31,31,Shoulder,168.272,kWh,2025,2025-04-01,2026-03-31,RSCCSH,0.0726,$/kWh,True,12.216547199999999,12.21655,Calculated from public prices and simulated quantities
ICP000104-202603,ICP000104,RET005,Residential Standard User,Controlled,RSC,Christchurch Urban,2026-03,2026-03-01,2026-03-31,31,Super Off Peak,18.314,kWh,2025,2025-04-01,2026-03-31,RSCCSOP,0.0,$/kWh,True,0.0,0.0,Calculated from public prices and simulated quantities
ICP000104-202603,ICP000104,RET005,Residential Standard User,Controlled,RSC,Christchurch Urban,2026-03,2026-03-01,2026-03-31,31,Weekend,183.326,kWh,2025,2025-04-01,2026-03-31,RSCCWKD,0.03109,$/kWh,True,5.69960534,5.69961,Calculated from public prices and simulated quantities
ICP000105-202603,ICP000105,RET001,Residential Low User,Controlled,RES,Christchurch Urban,2026-03,2026-03-01,2026-03-31,31,Fixed Daily Charge,31.0,connection days,2025,2025-04-01,2026-03-31,RESCFXD,0.6078,$/con/day,True,18.8418,18.8418,Calculated from public prices and simulated quantities
ICP000105-202603,ICP000105,RET001,Residential Low User,Controlled,RES,Christchurch Urban,2026-03,2026-03-01,2026-03-31,31,Off Peak,53.378,kWh,2025,2025-04-01,2026-03-31,RESCOP,0.00721,$/kWh,True,0.38485538,0.38486,Calculated from public prices and simulated quantities
ICP000105-202603,ICP000105,RET001,Residential Low User,Controlled,RES,Christchurch Urban,2026-03,2026-03-01,2026-03-31,31,Peak,75.708,kWh,2025,2025-04-01,2026-03-31,RESCP,0.15611,$/kWh,True,11.81877588,11.81878,Calculated from public prices and simulated quantities
ICP000105-202603,ICP000105,RET001,Residential Low User,Controlled,RES,Christchurch Urban,2026-03,2026-03-01,2026-03-31,31,Shoulder,274.66,kWh,2025,2025-04-01,2026-03-31,RESCSH,0.09101,$/kWh,True,24.9968066,24.99681,Calculated from public prices and simulated quantities
ICP000105-202603,ICP000105,RET001,Residential Low User,Controlled,RES,Christchurch Urban,2026-03,2026-03-01,2026-03-31,31,Super Off Peak,27.278,kWh,2025,2025-04-01,2026-03-31,RESCSOP,0.0,$/kWh,True,0.0,0.0,Calculated from public prices and simulated quantities
ICP000105-202603,ICP000105,RET001,Residential Low User,Controlled,RES,Christchurch Urban,2026-03,2026-03-01,2026-03-31,31,Weekend,126.567,kWh,2025,2025-04-01,2026-03-31,RESCWKD,0.03913,$/kWh,True,4.952566709999999,4.95257,Calculated from public prices and simulated quantities
ICP000106-202603,ICP000106,RET001,Residential Low User,Controlled,RES,Christchurch Urban,2026-03,2026-03-01,2026-03-31,31,Fixed Daily Charge,31.0,connection days,2025,2025-04-01,2026-03-31,RESCFXD,0.6078,$/con/day,True,18.8418,18.8418,Calculated from public prices and simulated quantities
ICP000106-202603,ICP000106,RET001,Residential Low User,Controlled,RES,Christchurch Urban,2026-03,2026-03-01,2026-03-31,31,Off Peak,92.144,kWh,2025,2025-04-01,2026-03-31,RESCOP,0.00721,$/kWh,True,0.6643582400000001,0.66436,Calculated from public prices and simulated quantities
ICP000106-202603,ICP000106,RET001,Residential Low User,Controlled,RES,Christchurch Urban,2026-03,2026-03-01,2026-03-31,31,Peak,95.961,kWh,2025,2025-04-01,2026-03-31,RESCP,0.15611,$/kWh,True,14.98047171,14.98047,Calculated from public prices and simulated quantities
ICP000106-202603,ICP000106,RET001,Residential Low User,Controlled,RES,Christchurch Urban,2026-03,2026-03-01,2026-03-31,31,Shoulder,161.576,kWh,2025,2025-04-01,2026-03-31,RESCSH,0.09101,$/kWh,True,14.705031759999999,14.70503,Calculated from public prices and simulated quantities
ICP000106-202603,ICP000106,RET001,Residential Low User,Controlled,RES,Christchurch Urban,2026-03,2026-03-01,2026-03-31,31,Super Off Peak,4.132,kWh,2025,2025-04-01,2026-03-31,RESCSOP,0.0,$/kWh,True,0.0,0.0,Calculated from public prices and simulated quantities
ICP000106-202603,ICP000106,RET001,Residential Low User,Controlled,RES,Christchurch Urban,2026-03,2026-03-01,2026-03-31,31,Weekend,96.676,kWh,2025,2025-04-01,2026-03-31,RESCWKD,0.03913,$/kWh,True,3.78293188,3.78293,Calculated from public prices and simulated quantities
ICP000107-202603,ICP000107,RET004,Residential Low User,Uncontrolled,URES,Christchurch Urban,2026-03,2026-03-01,2026-03-31,31,Fixed Daily Charge,31.0,connection days,2025,2025-04-01,2026-03-31,URESUFXD,0.75,$/con/day,True,23.25,23.25,Calculated from public prices and simulated quantities
ICP000107-202603,ICP000107,RET004,Residential Low User,Uncontrolled,URES,Christchurch Urban,2026-03,2026-03-01,2026-03-31,31,Off Peak,38.429,kWh,2025,2025-04-01,2026-03-31,URESUOP,0.00721,$/kWh,True,0.27707309,0.27707,Calculated from public prices and simulated quantities
ICP000107-202603,ICP000107,RET004,Residential Low User,Uncontrolled,URES,Christchurch Urban,2026-03,2026-03-01,2026-03-31,31,Peak,143.737,kWh,2025,2025-04-01,2026-03-31,URESUP,0.15611,$/kWh,True,22.43878307,22.43878,Calculated from public prices and simulated quantities
ICP000107-202603,ICP000107,RET004,Residential Low User,Uncontrolled,URES,Christchurch Urban,2026-03,2026-03-01,2026-03-31,31,Shoulder,107.065,kWh,2025,2025-04-01,2026-03-31,URESUSH,0.09101,$/kWh,True,9.743985649999999,9.74399,Calculated from public prices and simulated quantities
ICP000107-202603,ICP000107,RET004,Residential Low User,Uncontrolled,URES,Christchurch Urban,2026-03,2026-03-01,2026-03-31,31,Super Off Peak,21.428,kWh,2025,2025-04-01,2026-03-31,URESUSOP,0.0,$/kWh,True,0.0,0.0,Calculated from public prices and simulated quantities
ICP000107-202603,ICP000107,RET004,Residential Low User,Uncontrolled,URES,Christchurch Urban,2026-03,2026-03-01,2026-03-31,31,Weekend,77.138,kWh,2025,2025-04-01,2026-03-31,URESUWKD,0.03913,$/kWh,True,3.01840994,3.01841,Calculated from public prices and simulated quantities
ICP000108-202603,ICP000108,RET001,Residential Low User,Controlled,RES,Christchurch Urban,2026-03,2026-03-01,2026-03-31,31,Fixed Daily Charge,31.0,connection days,2025,2025-04-01,2026-03-31,RESCFXD,0.6078,$/con/day,True,18.8418,18.8418,Calculated from public prices and simulated quantities
ICP000108-202603,ICP000108,RET001,Residential Low User,Controlled,RES,Christchurch Urban,2026-03,2026-03-01,2026-03-31,31,Off Peak,74.452,kWh,2025,2025-04-01,2026-03-31,RESCOP,0.00721,$/kWh,True,0.53679892,0.5368,Calculated from public prices and simulated quantities
ICP000108-202603,ICP000108,RET001,Residential Low User,Controlled,RES,Christchurch Urban,2026-03,2026-03-01,2026-03-31,31,Peak,32.376,kWh,2025,2025-04-01,2026-03-31,RESCP,0.15611,$/kWh,True,5.05421736,5.05422,Calculated from public prices and simulated quantities
ICP000108-202603,ICP000108,RET001,Residential Low User,Controlled,RES,Christchurch Urban,2026-03,2026-03-01,2026-03-31,31,Shoulder,111.455,kWh,2025,2025-04-01,2026-03-31,RESCSH,0.09101,$/kWh,True,10.143519549999999,10.14352,Calculated from public prices and simulated quantities
ICP000108-202603,ICP000108,RET001,Residential Low User,Controlled,RES,Christchurch Urban,2026-03,2026-03-01,2026-03-31,31,Super Off Peak,35.138,kWh,2025,2025-04-01,2026-03-31,RESCSOP,0.0,$/kWh,True,0.0,0.0,Calculated from public prices and simulated quantities
ICP000108-202603,ICP000108,RET001,Residential Low User,Controlled,RES,Christchurch Urban,2026-03,2026-03-01,2026-03-31,31,Weekend,118.28,kWh,2025,2025-04-01,2026-03-31,RESCWKD,0.03913,$/kWh,True,4.6282964,4.6283,Calculated from public prices and simulated quantities
ICP000109-202603,ICP000109,RET001,Residential Standard User,Controlled,RSC,Selwyn,2026-03,2026-03-01,2026-03-31,31,Fixed Daily Charge,31.0,connection days,2025,2025-04-01,2026-03-31,RSCCFXD,1.0191,$/con/day,True,31.592099999999995,31.5921,Calculated from public prices and simulated quantities
ICP000109-202603,ICP000109,RET001,Residential Standard User,Controlled,RSC,Selwyn,2026-03,2026-03-01,2026-03-31,31,Off Peak,92.296,kWh,2025,2025-04-01,2026-03-31,RSCCOP,0.00582,$/kWh,True,0.53716272,0.53716,Calculated from public prices and simulated quantities
ICP000109-202603,ICP000109,RET001,Residential Standard User,Controlled,RSC,Selwyn,2026-03,2026-03-01,2026-03-31,31,Peak,82.093,kWh,2025,2025-04-01,2026-03-31,RSCCP,0.12458,$/kWh,True,10.22714594,10.22715,Calculated from public prices and simulated quantities
ICP000109-202603,ICP000109,RET001,Residential Standard User,Controlled,RSC,Selwyn,2026-03,2026-03-01,2026-03-31,31,Shoulder,87.253,kWh,2025,2025-04-01,2026-03-31,RSCCSH,0.0726,$/kWh,True,6.334567799999999,6.33457,Calculated from public prices and simulated quantities
ICP000109-202603,ICP000109,RET001,Residential Standard User,Controlled,RSC,Selwyn,2026-03,2026-03-01,2026-03-31,31,Super Off Peak,9.944,kWh,2025,2025-04-01,2026-03-31,RSCCSOP,0.0,$/kWh,True,0.0,0.0,Calculated from public prices and simulated quantities
ICP000109-202603,ICP000109,RET001,Residential Standard User,Controlled,RSC,Selwyn,2026-03,2026-03-01,2026-03-31,31,Weekend,159.985,kWh,2025,2025-04-01,2026-03-31,RSCCWKD,0.03109,$/kWh,True,4.97393365,4.97393,Calculated from public prices and simulated quantities
ICP000110-202603,ICP000110,RET002,Residential Low User,Controlled,RES,Christchurch Urban,2026-03,2026-03-01,2026-03-31,31,Fixed Daily Charge,31.0,connection days,2025,2025-04-01,2026-03-31,RESCFXD,0.6078,$/con/day,True,18.8418,18.8418,Calculated from public prices and simulated quantities
ICP000110-202603,ICP000110,RET002,Residential Low User,Controlled,RES,Christchurch Urban,2026-03,2026-03-01,2026-03-31,31,Off Peak,171.211,kWh,2025,2025-04-01,2026-03-31,RESCOP,0.00721,$/kWh,True,1.2344313100000002,1.23443,Calculated from public prices and simulated quantities
