consumption_id,icp_id,retailer_id,connection_group,control_type,expected_price_category_code,region,billing_month,billing_period_start,billing_period_end,icp_days,component_name,expected_quantity,quantity_unit,expected_price_year,effective_from,effective_to,expected_component_code,expected_delivery_price,unit,price_effective_for_period,expected_charge_unrounded,expected_charge_display,data_origin,applied_price_category_code,applied_price_year,system_component_code,system_quantity,system_delivery_price,system_charge_unrounded,injected_exception_type,system_line_id
ICP000233-202602,ICP000233,RET002,Residential Low User,Controlled,RES,Central Canterbury Rural,2026-02,2026-02-01,2026-02-28,28,Fixed Daily Charge,28.0,connection days,2025,2025-04-01,2026-03-31,RESCFXD,0.6078,$/con/day,True,17.0184,17.0184,Calculated from public prices and simulated quantities,RES,2025,RESCFXD,28.0,0.6078,17.0184,,SYS0001393
ICP000233-202602,ICP000233,RET002,Residential Low User,Controlled,RES,Central Canterbury Rural,2026-02,2026-02-01,2026-02-28,28,Off Peak,59.006,kWh,2025,2025-04-01,2026-03-31,RESCOP,0.00721,$/kWh,True,0.42543326,0.42543,Calculated from public prices and simulated quantities,RES,2025,RESCOP,59.006,0.00721,0.42543326000000004,,SYS0001394
ICP000233-202602,ICP000233,RET002,Residential Low User,Controlled,RES,Central Canterbury Rural,2026-02,2026-02-01,2026-02-28,28,Peak,96.304,kWh,2025,2025-04-01,2026-03-31,RESCP,0.15611,$/kWh,True,15.03401744,15.03402,Calculated from public prices and simulated quantities,RES,2025,RESCP,96.304,0.15611,15.03401744,,SYS0001395
ICP000233-202602,ICP000233,RET002,Residential Low User,Controlled,RES,Central Canterbury Rural,2026-02,2026-02-01,2026-02-28,28,Shoulder,90.059,kWh,2025,2025-04-01,2026-03-31,RESCSH,0.09101,$/kWh,True,8.19626959,8.19627,Calculated from public prices and simulated quantities,RES,2025,RESCSH,90.059,0.09101,8.19626959,,SYS0001396
ICP000233-202602,ICP000233,RET002,Residential Low User,Controlled,RES,Central Canterbury Rural,2026-02,2026-02-01,2026-02-28,28,Super Off Peak,3.902,kWh,2025,2025-04-01,2026-03-31,RESCSOP,0.0,$/kWh,True,0.0,0.0,Calculated from public prices and simulated quantities,RES,2025,RESCSOP,3.902,0.0,0.0,,SYS0001397
ICP000233-202602,ICP000233,RET002,Residential Low User,Controlled,RES,Central Canterbury Rural,2026-02,2026-02-01,2026-02-28,28,Weekend,112.215,kWh,2025,2025-04-01,2026-03-31,RESCWKD,0.03913,$/kWh,True,4.39097295,4.39097,Calculated from public prices and simulated quantities,RES,2025,RESCWKD,112.215,0.03913,4.39097295,,SYS0001398
ICP000234-202602,ICP000234,RET003,Residential Standard User,Controlled,RSC,Selwyn,2026-02,2026-02-01,2026-02-28,28,Fixed Daily Charge,28.0,connection days,2025,2025-04-01,2026-03-31,RSCCFXD,1.0191,$/con/day,True,28.534799999999997,28.5348,Calculated from public prices and simulated quantities,RSC,2025,RSCCFXD,28.0,1.0191,28.534799999999997,,SYS0001399
ICP000234-202602,ICP000234,RET003,Residential Standard User,Controlled,RSC,Selwyn,2026-02,2026-02-01,2026-02-28,28,Off Peak,115.101,kWh,2025,2025-04-01,2026-03-31,RSCCOP,0.00582,$/kWh,True,0.6698878199999999,0.66989,Calculated from public prices and simulated quantities,RSC,2025,RSCCOP,115.101,0.00582,0.6698878199999999,,SYS0001400
ICP000234-202602,ICP000234,RET003,Residential Standard User,Controlled,RSC,Selwyn,2026-02,2026-02-01,2026-02-28,28,Peak,197.054,kWh,2025,2025-04-01,2026-03-31,RSCCP,0.12458,$/kWh,True,24.54898732,24.54899,Calculated from public prices and simulated quantities,RSC,2025,RSCCP,197.054,0.12458,24.54898732,,SYS0001401
ICP000234-202602,ICP000234,RET003,Residential Standard User,Controlled,RSC,Selwyn,2026-02,2026-02-01,2026-02-28,28,Shoulder,229.181,kWh,2025,2025-04-01,2026-03-31,RSCCSH,0.0726,$/kWh,True,16.6385406,16.63854,Calculated from public prices and simulated quantities,RSC,2025,RSCCSH,229.181,0.0726,16.6385406,,SYS0001402
ICP000234-202602,ICP000234,RET003,Residential Standard User,Controlled,RSC,Selwyn,2026-02,2026-02-01,2026-02-28,28,Super Off Peak,9.252,kWh,2025,2025-04-01,2026-03-31,RSCCSOP,0.0,$/kWh,True,0.0,0.0,Calculated from public prices and simulated quantities,RSC,2025,RSCCSOP,9.252,0.0,0.0,,SYS0001403
ICP000234-202602,ICP000234,RET003,Residential Standard User,Controlled,RSC,Selwyn,2026-02,2026-02-01,2026-02-28,28,Weekend,250.915,kWh,2025,2025-04-01,2026-03-31,RSCCWKD,0.03109,$/kWh,True,7.80094735,7.80095,Calculated from public prices and simulated quantities,RSC,2025,RSCCWKD,250.915,0.03109,7.8009473499999995,,SYS0001404
ICP000235-202602,ICP000235,RET001,Residential Low User,Controlled,RES,Christchurch Urban,2026-02,2026-02-01,2026-02-28,28,Fixed Daily Charge,28.0,connection days,2025,2025-04-01,2026-03-31,RESCFXD,0.6078,$/con/day,True,17.0184,17.0184,Calculated from public prices and simulated quantities,RES,2025,RESCFXD,28.0,0.6078,17.0184,,SYS0001405
ICP000235-202602,ICP000235,RET001,Residential Low User,Controlled,RES,Christchurch Urban,2026-02,2026-02-01,2026-02-28,28,Off Peak,103.703,kWh,2025,2025-04-01,2026-03-31,RESCOP,0.00721,$/kWh,True,0.74769863,0.7477,Calculated from public prices and simulated quantities,RES,2025,RESCOP,103.703,0.00721,0.74769863,,SYS0001406
ICP000235-202602,ICP000235,RET001,Residential Low User,Controlled,RES,Christchurch Urban,2026-02,2026-02-01,2026-02-28,28,Peak,37.793,kWh,2025,2025-04-01,2026-03-31,RESCP,0.15611,$/kWh,True,5.89986523,5.89987,Calculated from public prices and simulated quantities,RES,2025,RESCP,37.793,0.15611,5.89986523,,SYS0001407
ICP000235-202602,ICP000235,RET001,Residential Low User,Controlled,RES,Christchurch Urban,2026-02,2026-02-01,2026-02-28,28,Shoulder,158.53,kWh,2025,2025-04-01,2026-03-31,RESCSH,0.09101,$/kWh,True,14.4278153,14.42782,Calculated from public prices and simulated quantities,RES,2025,RESCSH,158.53,0.09101,14.427815299999999,,SYS0001408
ICP000235-202602,ICP000235,RET001,Residential Low User,Controlled,RES,Christchurch Urban,2026-02,2026-02-01,2026-02-28,28,Super Off Peak,12.214,kWh,2025,2025-04-01,2026-03-31,RESCSOP,0.0,$/kWh,True,0.0,0.0,Calculated from public prices and simulated quantities,RES,2025,RESCSOP,12.214,0.0,0.0,,SYS0001409
ICP000235-202602,ICP000235,RET001,Residential Low User,Controlled,RES,Christchurch Urban,2026-02,2026-02-01,2026-02-28,28,Weekend,108.92,kWh,2025,2025-04-01,2026-03-31,RESCWKD,0.03913,$/kWh,True,4.2620396,4.26204,Calculated from public prices and simulated quantities,RES,2025,RESCWKD,108.92,0.03913,4.2620396,,SYS0001410
ICP000236-202602,ICP000236,RET001,Residential Low User,Controlled,RES,Selwyn,2026-02,2026-02-01,2026-02-28,28,Fixed Daily Charge,28.0,connection days,2025,2025-04-01,2026-03-31,RESCFXD,0.6078,$/con/day,True,17.0184,17.0184,Calculated from public prices and simulated quantities,RES,2025,RESCFXD,28.0,0.6078,17.0184,,SYS0001411
ICP000236-202602,ICP000236,RET001,Residential Low User,Controlled,RES,Selwyn,2026-02,2026-02-01,2026-02-28,28,Off Peak,259.017,kWh,2025,2025-04-01,2026-03-31,RESCOP,0.00721,$/kWh,True,1.86751257,1.86751,Calculated from public prices and simulated quantities,RES,2025,RESCOP,259.017,0.00721,1.8675125700000001,,SYS0001412
ICP000236-202602,ICP000236,RET001,Residential Low User,Controlled,RES,Selwyn,2026-02,2026-02-01,2026-02-28,28,Peak,109.346,kWh,2025,2025-04-01,2026-03-31,RESCP,0.15611,$/kWh,True,17.07000406,17.07,Calculated from public prices and simulated quantities,RES,2025,RESCP,109.346,0.15611,17.07000406,,SYS0001413
ICP000236-202602,ICP000236,RET001,Residential Low User,Controlled,RES,Selwyn,2026-02,2026-02-01,2026-02-28,28,Shoulder,199.528,kWh,2025,2025-04-01,2026-03-31,RESCSH,0.09101,$/kWh,True,18.15904328,18.15904,Calculated from public prices and simulated quantities,RES,2025,RESCSH,199.528,0.09101,18.15904328,,SYS0001414
ICP000236-202602,ICP000236,RET001,Residential Low User,Controlled,RES,Selwyn,2026-02,2026-02-01,2026-02-28,28,Super Off Peak,109.646,kWh,2025,2025-04-01,2026-03-31,RESCSOP,0.0,$/kWh,True,0.0,0.0,Calculated from public prices and simulated quantities,RES,2025,RESCSOP,109.646,0.0,0.0,,SYS0001415
ICP000236-202602,ICP000236,RET001,Residential Low User,Controlled,RES,Selwyn,2026-02,2026-02-01,2026-02-28,28,Weekend,234.054,kWh,2025,2025-04-01,2026-03-31,RESCWKD,0.03913,$/kWh,True,9.15853302,9.15853,Calculated from public prices and simulated quantities,RES,2025,RESCWKD,234.054,0.03913,9.15853302,,SYS0001416
ICP000237-202602,ICP000237,RET001,Residential Low User,Uncontrolled,URES,Christchurch Urban,2026-02,2026-02-01,2026-02-28,28,Fixed Daily Charge,28.0,connection days,2025,2025-04-01,2026-03-31,URESUFXD,0.75,$/con/day,True,21.0,21.0,Calculated from public prices and simulated quantities,URES,2025,URESUFXD,28.0,0.75,21.0,,SYS0001417
ICP000237-202602,ICP000237,RET001,Residential Low User,Uncontrolled,URES,Christchurch Urban,2026-02,2026-02-01,2026-02-28,28,Off Peak,42.779,kWh,2025,2025-04-01,2026-03-31,URESUOP,0.00721,$/kWh,True,0.30843659,0.30844,Calculated from public prices and simulated quantities,URES,2025,URESUOP,42.779,0.00721,0.30843659,,SYS0001418
ICP000237-202602,ICP000237,RET001,Residential Low User,Uncontrolled,URES,Christchurch Urban,2026-02,2026-02-01,2026-02-28,28,Peak,75.406,kWh,2025,2025-04-01,2026-03-31,URESUP,0.15611,$/kWh,True,11.77163066,11.77163,Calculated from public prices and simulated quantities,URES,2025,URESUP,75.406,0.15611,11.771630660000001,,SYS0001419
ICP000237-202602,ICP000237,RET001,Residential Low User,Uncontrolled,URES,Christchurch Urban,2026-02,2026-02-01,2026-02-28,28,Shoulder,94.423,kWh,2025,2025-04-01,2026-03-31,URESUSH,0.09101,$/kWh,True,8.59343723,8.59344,Calculated from public prices and simulated quantities,URES,2025,URESUSH,94.423,0.09101,8.59343723,,SYS0001420
ICP000237-202602,ICP000237,RET001,Residential Low User,Uncontrolled,URES,Christchurch Urban,2026-02,2026-02-01,2026-02-28,28,Super Off Peak,43.278,kWh,2025,2025-04-01,2026-03-31,URESUSOP,0.0,$/kWh,True,0.0,0.0,Calculated from public prices and simulated quantities,URES,2025,URESUSOP,43.278,0.0,0.0,,SYS0001421
ICP000237-202602,ICP000237,RET001,Residential Low User,Uncontrolled,URES,Christchurch Urban,2026-02,2026-02-01,2026-02-28,28,Weekend,138.303,kWh,2025,2025-04-01,2026-03-31,URESUWKD,0.03913,$/kWh,True,5.411796389999999,5.4118,Calculated from public prices and simulated quantities,URES,2025,URESUWKD,138.303,0.03913,5.411796389999999,,SYS0001422
ICP000238-202602,ICP000238,RET001,Residential Low User,Controlled,RES,Christchurch Urban,2026-02,2026-02-01,2026-02-28,28,Fixed Daily Charge,28.0,connection days,2025,2025-04-01,2026-03-31,RESCFXD,0.6078,$/con/day,True,17.0184,17.0184,Calculated from public prices and simulated quantities,RES,2025,RESCFXD,28.0,0.6078,17.0184,,SYS0001423
ICP000238-202602,ICP000238,RET001,Residential Low User,Controlled,RES,Christchurch Urban,2026-02,2026-02-01,2026-02-28,28,Off Peak,46.008,kWh,2025,2025-04-01,2026-03-31,RESCOP,0.00721,$/kWh,True,0.33171768,0.33172,Calculated from public prices and simulated quantities,RES,2025,RESCOP,46.008,0.00721,0.33171768,,SYS0001424
ICP000238-202602,ICP000238,RET001,Residential Low User,Controlled,RES,Christchurch Urban,2026-02,2026-02-01,2026-02-28,28,Peak,60.835,kWh,2025,2025-04-01,2026-03-31,RESCP,0.15611,$/kWh,True,9.49695185,9.49695,Calculated from public prices and simulated quantities,RES,2025,RESCP,60.835,0.15611,9.49695185,,SYS0001425
ICP000238-202602,ICP000238,RET001,Residential Low User,Controlled,RES,Christchurch Urban,2026-02,2026-02-01,2026-02-28,28,Shoulder,193.454,kWh,2025,2025-04-01,2026-03-31,RESCSH,0.09101,$/kWh,True,17.60624854,17.60625,Calculated from public prices and simulated quantities,RES,2025,RESCSH,193.454,0.09101,17.60624854,,SYS0001426
ICP000238-202602,ICP000238,RET001,Residential Low User,Controlled,RES,Christchurch Urban,2026-02,2026-02-01,2026-02-28,28,Super Off Peak,40.85,kWh,2025,2025-04-01,2026-03-31,RESCSOP,0.0,$/kWh,True,0.0,0.0,Calculated from public prices and simulated quantities,RES,2025,RESCSOP,40.85,0.0,0.0,,SYS0001427
ICP000238-202602,ICP000238,RET001,Residential Low User,Controlled,RES,Christchurch Urban,2026-02,2026-02-01,2026-02-28,28,Weekend,78.884,kWh,2025,2025-04-01,2026-03-31,RESCWKD,0.03913,$/kWh,True,3.08673092,3.08673,Calculated from public prices and simulated quantities,RES,2025,RESCWKD,78.884,0.03913,3.08673092,,SYS0001428
ICP000239-202602,ICP000239,RET003,Residential Low User,Controlled,RES,Christchurch Urban,2026-02,2026-02-01,2026-02-28,28,Fixed Daily Charge,28.0,connection days,2025,2025-04-01,2026-03-31,RESCFXD,0.6078,$/con/day,True,17.0184,17.0184,Calculated from public prices and simulated quantities,RES,2025,RESCFXD,28.0,0.6078,17.0184,,SYS0001429
ICP000239-202602,ICP000239,RET003,Residential Low User,Controlled,RES,Christchurch Urban,2026-02,2026-02-01,2026-02-28,28,Off Peak,224.174,kWh,2025,2025-04-01,2026-03-31,RESCOP,0.00721,$/kWh,True,1.6162945400000002,1.61629,Calculated from public prices and simulated quantities,RES,2025,RESCOP,224.174,0.00721,1.6162945400000002,,SYS0001430
ICP000239-202602,ICP000239,RET003,Residential Low User,Controlled,RES,Christchurch Urban,2026-02,2026-02-01,2026-02-28,28,Peak,75.269,kWh,2025,2025-04-01,2026-03-31,RESCP,0.15611,$/kWh,True,11.75024359,11.75024,Calculated from public prices and simulated quantities,RES,2025,RESCP,75.269,0.15611,11.75024359,,SYS0001431
ICP000239-202602,ICP000239,RET003,Residential Low User,Controlled,RES,Christchurch Urban,2026-02,2026-02-01,2026-02-28,28,Shoulder,170.101,kWh,2025,2025-04-01,2026-03-31,RESCSH,0.09101,$/kWh,True,15.480892009999998,15.48089,Calculated from public prices and simulated quantities,RES,2025,RESCSH,170.101,0.09101,15.480892009999998,,SYS0001432
ICP000239-202602,ICP000239,RET003,Residential Low User,Controlled,RES,Christchurch Urban,2026-02,2026-02-01,2026-02-28,28,Super Off Peak,59.556,kWh,2025,2025-04-01,2026-03-31,RESCSOP,0.0,$/kWh,True,0.0,0.0,Calculated from public prices and simulated quantities,RES,2025,RESCSOP,59.556,0.0,0.0,,SYS0001433
ICP000239-202602,ICP000239,RET003,Residential Low User,Controlled,RES,Christchurch Urban,2026-02,2026-02-01,2026-02-28,28,Weekend,145.466,kWh,2025,2025-04-01,2026-03-31,RESCWKD,0.03913,$/kWh,True,5.69208458,5.69208,Calculated from public prices and simulated quantities,RES,2025,RESCWKD,145.466,0.03913,5.69208458,,SYS0001434
ICP000240-202602,ICP000240,RET002,Residential Low User,Controlled,RES,Christchurch Urban,2026-02,2026-02-01,2026-02-28,28,Fixed Daily Charge,28.0,connection days,2025,2025-04-01,2026-03-31,RESCFXD,0.6078,$/con/day,True,17.0184,17.0184,Calculated from public prices and simulated quantities,RES,2025,RESCFXD,28.0,0.6078,17.0184,,SYS0001435
ICP000240-202602,ICP000240,RET002,Residential Low User,Controlled,RES,Christchurch Urban,2026-02,2026-02-01,2026-02-28,28,Off Peak,93.767,kWh,2025,2025-04-01,2026-03-31,RESCOP,0.00721,$/kWh,True,0.67606007,0.67606,Calculated from public prices and simulated quantities,RES,2025,RESCOP,93.767,0.00721,0.67606007,,SYS0001436
ICP000240-202602,ICP000240,RET002,Residential Low User,Controlled,RES,Christchurch Urban,2026-02,2026-02-01,2026-02-28,28,Peak,70.147,kWh,2025,2025-04-01,2026-03-31,RESCP,0.15611,$/kWh,True,10.95064817,10.95065,Calculated from public prices and simulated quantities,RES,2025,RESCP,70.147,0.15611,10.950648170000001,,SYS0001437
ICP000240-202602,ICP000240,RET002,Residential Low User,Controlled,RES,Christchurch Urban,2026-02,2026-02-01,2026-02-28,28,Shoulder,251.665,kWh,2025,2025-04-01,2026-03-31,RESCSH,0.09101,$/kWh,True,22.904031649999997,22.90403,Calculated from public prices and simulated quantities,RES,2025,RESCSH,251.665,0.09101,22.904031649999997,,SYS0001438
ICP000240-202602,ICP000240,RET002,Residential Low User,Controlled,RES,Christchurch Urban,2026-02,2026-02-01,2026-02-28,28,Super Off Peak,6.442,kWh,2025,2025-04-01,2026-03-31,RESCSOP,0.0,$/kWh,True,0.0,0.0,Calculated from public prices and simulated quantities,RES,2025,RESCSOP,6.442,0.0,0.0,,SYS0001439
ICP000240-202602,ICP000240,RET002,Residential Low User,Controlled,RES,Christchurch Urban,2026-02,2026-02-01,2026-02-28,28,Weekend,140.13,kWh,2025,2025-04-01,2026-03-31,RESCWKD,0.03913,$/kWh,True,5.4832868999999995,5.48329,Calculated from public prices and simulated quantities,RES,2025,RESCWKD,140.13,0.03913,5.4832868999999995,,SYS0001440
ICP000241-202602,ICP000241,RET001,Residential Standard User,Controlled,RSC,Christchurch Urban,2026-02,2026-02-01,2026-02-28,28,Fixed Daily Charge,28.0,connection days,2025,2025-04-01,2026-03-31,RSCCFXD,1.0191,$/con/day,True,28.534799999999997,28.5348,Calculated from public prices and simulated quantities,RSC,2025,RSCCFXD,28.0,1.0191,28.534799999999997,,SYS0001441
ICP000241-202602,ICP000241,RET001,Residential Standard User,Controlled,RSC,Christchurch Urban,2026-02,2026-02-01,2026-02-28,28,Off Peak,184.428,kWh,2025,2025-04-01,2026-03-31,RSCCOP,0.00582,$/kWh,True,1.07337096,1.07337,Calculated from public prices and simulated quantities,RSC,2025,RSCCOP,184.428,0.00582,1.0733709599999999,,SYS0001442
ICP000241-202602,ICP000241,RET001,Residential Standard User,Controlled,RSC,Christchurch Urban,2026-02,2026-02-01,2026-02-28,28,Peak,132.192,kWh,2025,2025-04-01,2026-03-31,RSCCP,0.12458,$/kWh,True,16.46847936,16.46848,Calculated from public prices and simulated quantities,RSC,2025,RSCCP,132.192,0.12458,16.46847936,,SYS0001443
ICP000241-202602,ICP000241,RET001,Residential Standard User,Controlled,RSC,Christchurch Urban,2026-02,2026-02-01,2026-02-28,28,Shoulder,163.301,kWh,2025,2025-04-01,2026-03-31,RSCCSH,0.0726,$/kWh,True,11.8556526,11.85565,Calculated from public prices and simulated quantities,RSC,2025,RSCCSH,163.301,0.0726,11.855652599999999,,SYS0001444
ICP000241-202602,ICP000241,RET001,Residential Standard User,Controlled,RSC,Christchurch Urban,2026-02,2026-02-01,2026-02-28,28,Super Off Peak,11.288,kWh,2025,2025-04-01,2026-03-31,RSCCSOP,0.0,$/kWh,True,0.0,0.0,Calculated from public prices and simulated quantities,RSC,2025,RSCCSOP,11.288,0.0,0.0,,SYS0001445
ICP000241-202602,ICP000241,RET001,Residential Standard User,Controlled,RSC,Christchurch Urban,2026-02,2026-02-01,2026-02-28,28,Weekend,143.376,kWh,2025,2025-04-01,2026-03-31,RSCCWKD,0.03109,$/kWh,True,4.45755984,4.45756,Calculated from public prices and simulated quantities,RSC,2025,RSCCWKD,143.376,0.03109,4.45755984,,SYS0001446
ICP000242-202602,ICP000242,RET002,Residential Low User,Controlled,RES,Christchurch Urban,2026-02,2026-02-01,2026-02-28,28,Fixed Daily Charge,28.0,connection days,2025,2025-04-01,2026-03-31,RESCFXD,0.6078,$/con/day,True,17.0184,17.0184,Calculated from public prices and simulated quantities,RES,2025,RESCFXD,28.0,0.6078,17.0184,,SYS0001447
ICP000242-202602,ICP000242,RET002,Residential Low User,Controlled,RES,Christchurch Urban,2026-02,2026-02-01,2026-02-28,28,Off Peak,94.2,kWh,2025,2025-04-01,2026-03-31,RESCOP,0.00721,$/kWh,True,0.6791820000000001,0.67918,Calculated from public prices and simulated quantities,RES,2025,RESCOP,94.2,0.00721,0.6791820000000001,,SYS0001448
ICP000242-202602,ICP000242,RET002,Residential Low User,Controlled,RES,Christchurch Urban,2026-02,2026-02-01,2026-02-28,28,Peak,117.527,kWh,2025,2025-04-01,2026-03-31,RESCP,0.15611,$/kWh,True,18.34713997,18.34714,Calculated from public prices and simulated quantities,RES,2025,RESCP,117.527,0.15611,18.34713997,,SYS0001449
ICP000242-202602,ICP000242,RET002,Residential Low User,Controlled,RES,Christchurch Urban,2026-02,2026-02-01,2026-02-28,28,Shoulder,122.923,kWh,2025,2025-04-01,2026-03-31,RESCSH,0.09101,$/kWh,True,11.18722223,11.18722,Calculated from public prices and simulated quantities,RES,2025,RESCSH,122.923,0.09101,11.18722223,,SYS0001450
ICP000242-202602,ICP000242,RET002,Residential Low User,Controlled,RES,Christchurch Urban,2026-02,2026-02-01,2026-02-28,28,Super Off Peak,2.609,kWh,2025,2025-04-01,2026-03-31,RESCSOP,0.0,$/kWh,True,0.0,0.0,Calculated from public prices and simulated quantities,RES,2025,RESCSOP,2.609,0.0,0.0,,SYS0001451
ICP000242-202602,ICP000242,RET002,Residential Low User,Controlled,RES,Christchurch Urban,2026-02,2026-02-01,2026-02-28,28,Weekend,99.711,kWh,2025,2025-04-01,2026-03-31,RESCWKD,0.03913,$/kWh,True,3.90169143,3.90169,Calculated from public prices and simulated quantities,RES,2025,RESCWKD,99.711,0.03913,3.9016914299999996,,SYS0001452
ICP000243-202602,ICP000243,RET003,Residential Standard User,Controlled,RSC,Christchurch Urban,2026-02,2026-02-01,2026-02-28,28,Fixed Daily Charge,28.0,connection days,2025,2025-04-01,2026-03-31,RSCCFXD,1.0191,$/con/day,True,28.534799999999997,28.5348,Calculated from public prices and simulated quantities,RSC,2025,RSCCFXD,28.0,1.0191,28.534799999999997,,SYS0001453
